MedicineCode,MedicineName,ScientificName,Alias,AliasPyCode,AliasWbCode,WbCode,PyCode,DefaultDosage,DosageQty,DosageUnit,Unit,Price,BigPackPrice,BigPackUnit,SmallPackPrice,SmallPackUnit,ChildrenPrice,FixPrice,RetPrice,InsuranceCode,InsurancePayRate,FactoryCode,Weight,WeightUnit,Volume,VolumeUnit,Remark,IsSkinTest,IsCompound,IsDrunk,ToxicLevel,IsHighRisk,IsRefrigerated,IsTumour,AntibioticLevel,IsPrecious,IsInsulin,IsAnaleptic,IsAllergyTest,IsLimited,LimitedNote,Specification,DosageForm,IsActive,IsFirstAid,PharmacyCode,PharmacyName,AntibioticPermission,PrescriptionPermission,BaseFlag,FrequencyCode,FrequencyName,UsageCode,UsageName,ExecDeptCode,Unpack,BigPackFactor,ExecDeptName,FactoryName,InsuranceTypem,MedicineProperty,SmallPackFactor,QTY,MeducalInsuranceCode
18268,盐酸莫西沙星氯化钠注射液,NULL,NULL,NULL,NULL,FSASIJRW,YSMXSXLH,0.4,0.4,g,袋,21.6,NULL,袋,NULL,瓶,NULL,0,21.6,NULL,乙,982,0.4,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,2,0,0,NULL,NULL,NULL,NULL,0.4g：250ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,石家庄四药有限公司,NULL,1,1,109,XJ01MAM134B002010202763
18272,西他沙星片,NULL,NULL,NULL,NULL,SWIJT,XTSXP,50,50,mg,盒,98,NULL,盒,NULL,片,NULL,0,98,NULL,乙,2513,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,2,0,0,NULL,NULL,NULL,NULL,50mg*10片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,10,西药房,第一三共制药（上海）有限公司,NULL,1,10,145,XJ01MAX243A001010179008
18274,注射用甲泼尼龙琥珀酸钠,NULL,NULL,NULL,NULL,ITELINDG,ZSYJPNLH,40,40,mg,支,5.31,NULL,支,NULL,支,NULL,0,132.75,NULL,乙,2963,40,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,40mg/支,粉针剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,天津金耀药业有限公司,NULL,1,25,5,XH02ABJ061B001010200933
18276,重酒石酸去甲肾上腺素注射液,NULL,NULL,NULL,NULL,TIDSFLJH,ZJSSQJSS,2,2,mg,支,21.5,NULL,支,NULL,支,NULL,0,215,NULL,甲,342,2,mg,NULL,NULL,NULL,0,NULL,0,0,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2mg/支,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,西安利君制药有限责任公司,NULL,1,10,15,XC01CAQ120B002010102503
18276,重酒石酸去甲肾上腺素注射液,NULL,NULL,NULL,NULL,TIDSFLJH,ZJSSQJSS,2,2,mg,支,21.5,NULL,支,NULL,支,NULL,0,215,NULL,甲,342,2,mg,NULL,NULL,NULL,0,NULL,0,0,1,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,2mg/支,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,西安利君制药有限责任公司,NULL,1,10,275,XC01CAQ120B002010102503
18284,乳酸左氧氟沙星氯化钠注射液,NULL,NULL,NULL,NULL,ESDRRIJR,RSZYFSXL,0.2,0.2,g,瓶,45.97,NULL,瓶,NULL,瓶,NULL,0,45.97,NULL,乙,3066,0.2,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,100ml:0.2g/瓶,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,3,静滴,1,0,1,西药房,西安京西双鶴,NULL,1,1,259,XJ01MAZ083B002010202492
18285,阿兹夫定片,NULL,NULL,NULL,NULL,BUFPT,AZFDP,1,1,mg,盒,270,NULL,盒,NULL,片,NULL,0,270,NULL,乙,3493,1,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,1mg*35片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,35,西药房,河南真实生物科技有限公司,NULL,1,35,47,XJ05ARA359A001020100190
18287,氯化钠注射液(0.9%),NULL,NULL,NULL,NULL,RWQM,LHNZ(0.9,50,50,ml,袋,0.7,NULL,袋,NULL,袋,NULL,0,0.7,NULL,甲,982,50,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,石家庄四药有限公司,NULL,1,1,120,XB05XAL211B002070302763
18288,阿莫西林克拉维酸钾干混悬剂(7:1),NULL,NULL,NULL,NULL,BASSDRXS,AMXLKLWS,0.229,0.229,g,盒,20.72,NULL,盒,NULL,包,NULL,0,20.72,NULL,甲,2678,0.229,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,1,0,0,NULL,NULL,NULL,NULL,0.2285g*24包/盒,干混悬剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,24,西药房,澳美制药厂,NULL,1,24,34,XJ01CRA042X006010279136
18290,肠内营养混悬液,NULL,NULL,NULL,NULL,XIO,CNYYHXY(,500,500,ml,瓶,71.49,NULL,瓶,NULL,瓶,NULL,0,71.49,NULL,乙,3494,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/瓶,混悬液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,ABBOTT LABORATORIES B.V.,NULL,1,1,18,XV01AAC028X002010179366
18295,肠内营养粉剂（TP）,NULL,NULL,NULL,NULL,DUG(RS),CNYYFJ(A,400,400,g,听,49.14,NULL,听,NULL,听,NULL,0,49.14,NULL,乙,2959,400,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,400g/听,粉散剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,荷兰雅培制药有限公司,NULL,1,1,4,XV01AAC026P004010179366
18295,肠内营养粉剂（TP）,NULL,NULL,NULL,NULL,DUG(RS),CNYYFJ(A,400,400,g,听,49.14,NULL,听,NULL,听,NULL,0,49.14,NULL,乙,2959,400,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,400g/听,粉散剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,荷兰雅培制药有限公司,NULL,1,1,95,XV01AAC026P004010179366
18297,外用人表皮生长因子,NULL,NULL,NULL,NULL,QEWGHTTL,WYRBPSCY,5,5,万iu,支,56.67,NULL,支,NULL,支,NULL,0,56.67,NULL,乙,2401,5,万iu,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5万iu/支,其它,1,0,1,西药房,NULL,NULL,6,NULL,NULL,144,喷患处,1,0,1,西药房,上海昊海生物科技有限公司,NULL,1,1,1,XD03AXC089P009020100688
18297,外用人表皮生长因子,NULL,NULL,NULL,NULL,QEWGHTTL,WYRBPSCY,5,5,万iu,支,56.67,NULL,支,NULL,支,NULL,0,56.67,NULL,乙,2401,5,万iu,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5万iu/支,其它,1,0,1,西药房,NULL,NULL,6,NULL,NULL,144,喷患处,1,0,1,西药房,上海昊海生物科技有限公司,NULL,1,1,459.38,XD03AXC089P009020100688
18301,人促红素注射液,NULL,NULL,NULL,NULL,WWXGITI,RCHSZSY,10000,10000,iu,支,26.77,NULL,支,NULL,瓶,NULL,0,26.77,NULL,乙,2416,10000,iu,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10000iu/瓶,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,8,皮下,1,0,1,西药房,深圳赛保尔生物药业有限公司,NULL,1,1,201.2,XB03XAC103B002070100517
18303,氯化钠注射液(0.9%)(直立式软袋),NULL,NULL,NULL,NULL,RWQM,LHNZ(0.9,100,100,ml,袋,3.47,NULL,袋,NULL,瓶,NULL,0,3.47,NULL,甲,172,100,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,100ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,67,XB05XAL211B002020502180
18303,氯化钠注射液(0.9%)(直立式软袋),NULL,NULL,NULL,NULL,RWQM,LHNZ(0.9,100,100,ml,袋,3.47,NULL,袋,NULL,瓶,NULL,0,3.47,NULL,甲,172,100,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,100ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,480,XB05XAL211B002020502180
18303,氯化钠注射液(0.9%)(直立式软袋),NULL,NULL,NULL,NULL,RWQM,LHNZ(0.9,100,100,ml,袋,3.47,NULL,袋,NULL,瓶,NULL,0,3.47,NULL,甲,172,100,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,100ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,4738.01,XB05XAL211B002020502180
18305,葡萄糖注射液(10%),NULL,NULL,NULL,NULL,RGS105,PTTZ(10%,500,500,ml,袋,3.28,NULL,袋,NULL,袋,NULL,0,3.28,NULL,甲,172,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,320,XB05BBP072B002130602180
18307,氯化钠注射液(0.9%),NULL,NULL,NULL,NULL,RWQ,LHNZ(0.9,500,500,ml,袋,3.28,NULL,袋,NULL,袋,NULL,0,3.28,NULL,甲,172,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,63,XB05XAL211B002090202180
18307,氯化钠注射液(0.9%),NULL,NULL,NULL,NULL,RWQ,LHNZ(0.9,500,500,ml,袋,3.28,NULL,袋,NULL,袋,NULL,0,3.28,NULL,甲,172,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,1083,XB05XAL211B002090202180
18307,氯化钠注射液(0.9%),NULL,NULL,NULL,NULL,RWQ,LHNZ(0.9,500,500,ml,袋,3.28,NULL,袋,NULL,袋,NULL,0,3.28,NULL,甲,172,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/袋,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,3,静滴,1,0,1,西药房,四川科伦药业股份有限公司,NULL,1,1,2207,XB05XAL211B002090202180
18321,肠内营养乳剂(TPF-T),NULL,NULL,NULL,NULL,CWLAUI(R,CNYYRJ(T,200,200,ml,瓶,38.7,NULL,瓶,NULL,瓶,NULL,0,38.7,NULL,乙,1155,200,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,200ml/瓶,乳液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,华瑞制药有限公司,NULL,1,1,162,XV01AAC031X010010101415
18323,肠内营养乳剂(TP-HE),NULL,NULL,NULL,NULL,CWLAUI(R,CNYYRJ(T,500,500,ml,瓶,44.51,NULL,瓶,NULL,瓶,NULL,0,44.51,NULL,乙,1155,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/瓶,乳液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,31,鼻饲,1,0,1,西药房,华瑞制药有限公司,NULL,1,1,24,XV01AAC032X010020101415
18327,银杏叶提取物注射液,NULL,NULL,NULL,NULL,QXQL,YXYTQWZ5,17.5,17.5,mg,支,21.69,NULL,支,NULL,支,NULL,0,216.9,NULL,乙,2472,17.5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,17.5mg/支,注射剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,3,静滴,1,0,1,西药房,台湾济生化学制药厂股份有限公司,NULL,1,10,294,XC02CXY168B002020279114
18329,肠内营养混悬液(纤维型),NULL,NULL,NULL,NULL,CWLAUI(R,CNYYHXY(,500,500,ml,瓶,29.15,NULL,瓶,NULL,瓶,NULL,0,29.15,NULL,乙,2662,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/瓶,口服液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,纽迪希亚制药（无锡）有限公司,NULL,1,1,9,XV01AAC027X002070101630
18329,肠内营养混悬液(纤维型),NULL,NULL,NULL,NULL,CWLAUI(R,CNYYHXY(,500,500,ml,瓶,29.15,NULL,瓶,NULL,瓶,NULL,0,29.15,NULL,乙,2662,500,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,500ml/瓶,口服液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,1,西药房,纽迪希亚制药（无锡）有限公司,NULL,1,1,24,XV01AAC027X002070101630
18340,★那屈肝素钙注射液,NULL,NULL,NULL,NULL,GGSQ(RS),NQGSGZS,4100,4100,IUAXa,支,31.63,NULL,支,NULL,支,NULL,0,63.26,NULL,乙,3498,4100,IUAXa,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,4100IUAXa/支,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,8,皮下,1,0,1,西药房,Aspen Pharma Trading Limited,NULL,1,2,25,XB01ABN099B002020178564
18340,★那屈肝素钙注射液,NULL,NULL,NULL,NULL,GGSQ(RS),NQGSGZS,4100,4100,IUAXa,支,31.63,NULL,支,NULL,支,NULL,0,63.26,NULL,乙,3498,4100,IUAXa,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,4100IUAXa/支,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,8,皮下,1,0,1,西药房,Aspen Pharma Trading Limited,NULL,1,2,540,XB01ABN099B002020178564
18342,硝苯地平片,NULL,NULL,NULL,NULL,NUPT(RS),XBDPP(16,10,10,mg,片,0.02,NULL,片,NULL,片,NULL,0,2,NULL,甲,377,10,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,10mg/片,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,1,西药房,广东华南药业集团有限公司,NULL,1,100,939,XC08CAX066A017010100290
18344,★骨化三醇胶丸,NULL,NULL,NULL,NULL,LUWEG(RS,GHSCJW(,0.25,0.25,ug,盒,42.34,NULL,盒,NULL,粒,NULL,0,42.34,NULL,乙,161,0.25,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.25ug/粒*10粒/盒,软胶囊,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,10,西药房,上海罗氏制药有限公司,NULL,1,10,323.67,XA11CCG111E002010100723
18344,★骨化三醇胶丸,NULL,NULL,NULL,NULL,LUWEG(RS,GHSCJW(,0.25,0.25,ug,盒,42.34,NULL,盒,NULL,粒,NULL,0,42.34,NULL,乙,161,0.25,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.25ug/粒*10粒/盒,软胶囊,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,10,西药房,上海罗氏制药有限公司,NULL,1,10,400,XA11CCG111E002010100723
18346,碳酸钙D3片,NULL,NULL,NULL,NULL,QQDD300K,TSGD3P(G,0.6,0.6,g,瓶,21.63,NULL,瓶,NULL,片,NULL,0,21.63,NULL,乙,2208,0.6,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.6g/片*30片/瓶,片剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,30,西药房,惠氏制药有限公,NULL,1,30,747.3,XA12AXT013A001010301421
18352,黄体酮胶囊,NULL,NULL,NULL,NULL,AWSQ1ml(,HTTJN(YM,50,50,mg,盒,11,NULL,盒,NULL,粒,NULL,0,11,NULL,乙,463,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg*28粒/盒,硬胶囊,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,28,西药房,浙江仙琚制药股份有限公司,NULL,1,28,280.25,XG03DAH056E001010304735
18354,贝前列素钠片,NULL,NULL,NULL,NULL,DN,BQLSNP(1,40,40,ug,盒,48.07,NULL,盒,NULL,片,NULL,0,48.07,NULL,乙,299,40,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,40ug/片*10片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,10,西药房,北京泰德制药股份有限公司,NULL,1,10,81.28,XB01ACB040A017020100156
18354,贝前列素钠片,NULL,NULL,NULL,NULL,DN,BQLSNP(1,40,40,ug,盒,48.07,NULL,盒,NULL,片,NULL,0,48.07,NULL,乙,299,40,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,40ug/片*10片/盒,片剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,10,西药房,北京泰德制药股份有限公司,NULL,1,10,400,XB01ACB040A017020100156
18356,异甘草酸镁注射液,NULL,NULL,NULL,NULL,ATRQ50mg,YGCSMZSY,50,50,mg,支,20.35,NULL,支,NULL,支,NULL,0,40.7,NULL,乙,3184,50,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50mg/支,注射液,1,0,1,西药房,NULL,NULL,6,NULL,NULL,3,静滴,1,0,1,西药房,正大天晴药业集团股份公司,NULL,1,2,60,XA05BAY144B002010201523
18358,糠酸莫米松鼻喷雾剂,NULL,NULL,NULL,NULL,WDXTKFY(,KSMMSBPW,50,50,ug,瓶,34.44,NULL,瓶,NULL,掀,NULL,0,34.44,NULL,乙,463,50,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,50ug/掀*60掀/瓶,气雾剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,76,喷鼻 ,1,0,60,西药房,浙江仙琚制药股份有限公司,NULL,1,60,368,XR01ADK037L025010104735
18363,★丙戊酸钠缓释片,NULL,NULL,NULL,NULL,TCQXTT(F,BWSNHSP,0.5,0.5,g,瓶,48.2,NULL,瓶,NULL,片,NULL,0,48.2,NULL,乙,3150,0.5,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.5g/片*30片/瓶,缓释片,1,0,1,西药房,NULL,NULL,6,NULL,NULL,1,口服,1,0,30,西药房,赛诺菲（杭州）制药有限公司,NULL,1,30,255,XN03AGB231A010010104502
18365,复方甲氧那明胶囊,NULL,NULL,NULL,NULL,BAUB,FFJYNMYK,46.5,46.5,mg,瓶,21.11,NULL,瓶,NULL,粒,NULL,0,21.11,NULL,乙,1029,46.5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,46.5mg/粒*48粒/瓶,胶囊剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,48,西药房,长兴制药有限公司,NULL,1,48,23,XR03CKF323E001010204465
18365,复方甲氧那明胶囊,NULL,NULL,NULL,NULL,BAUB,FFJYNMYK,46.5,46.5,mg,瓶,21.11,NULL,瓶,NULL,粒,NULL,0,21.11,NULL,乙,1029,46.5,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,46.5mg/粒*48粒/瓶,胶囊剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,48,西药房,长兴制药有限公司,NULL,1,48,480,XR03CKF323E001010204465
18369,★复方甘草酸苷片,NULL,NULL,NULL,NULL,UCT(RS),FFGCSGP,25,25,mg,盒,93.48,NULL,盒,NULL,片,NULL,0,93.48,NULL,乙,2690,25,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,25mg/片*100片/盒,片剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,100,西药房,Minophagen Pharmaceutical Company Zama Factory(日本米诺发源,NULL,1,100,61,XA05BAF632A001010379084
18369,★复方甘草酸苷片,NULL,NULL,NULL,NULL,UCT(RS),FFGCSGP,25,25,mg,盒,93.48,NULL,盒,NULL,片,NULL,0,93.48,NULL,乙,2690,25,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,25mg/片*100片/盒,片剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,100,西药房,Minophagen Pharmaceutical Company Zama Factory(日本米诺发源,NULL,1,100,202,XA05BAF632A001010379084
18369,★复方甘草酸苷片,NULL,NULL,NULL,NULL,UCT(RS),FFGCSGP,25,25,mg,盒,93.48,NULL,盒,NULL,片,NULL,0,93.48,NULL,乙,2690,25,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,25mg/片*100片/盒,片剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,1,口服,1,0,100,西药房,Minophagen Pharmaceutical Company Zama Factory(日本米诺发源,NULL,1,100,220,XA05BAF632A001010379084
18371,妥布霉素地塞米松滴眼液,NULL,NULL,NULL,NULL,EDFGPO,TBMSDSMS,5,5,ml,支,21.14,NULL,支,NULL,支,NULL,0,21.14,NULL,乙,2568,5,ml,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,5ml/支,滴眼剂,1,0,1,西药房,NULL,NULL,2,NULL,NULL,17,滴眼,1,0,1,西药房,比利时爱尔康公司,NULL,1,1,202,XS01CAT126G010010180043
18373,沙美特罗替卡松粉吸入剂,NULL,NULL,NULL,NULL,IUTLFHS,SMTLTKSF,300,300,ug,盒,159.8,NULL,盒,NULL,吸,NULL,0,159.8,NULL,乙,3499,300,ug,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,300ug/吸*60吸/盒,吸入性粉剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,141,吸入,1,0,60,西药房,Laboratoire GlaxoSmithKline,NULL,1,60,53,XR03AKS054L030020178564
18375,氟比洛芬凝胶贴膏,NULL,NULL,NULL,NULL,ATRQ50mg,FBLFNJTG,40,40,mg,盒,55.42,NULL,盒,NULL,贴,NULL,0,55.42,NULL,乙,299,40,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,40mg×6贴/盒,贴剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,4,外用,1,0,6,西药房,北京泰德制药股份有限公司,NULL,1,6,360,XM01AEF063V006010100156
18377,美沙拉秦肠溶片,NULL,NULL,NULL,NULL,AMAJO(G),MSLQCRPY,0.5,0.5,g,盒,200.66,NULL,盒,NULL,粒,NULL,0,200.66,NULL,乙,2546,0.5,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.5g*40粒/盒,肠溶片,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,40,西药房,德国霍克公司,NULL,1,40,59,XA07ECM053A012010178373
18377,美沙拉秦肠溶片,NULL,NULL,NULL,NULL,AMAJO(G),MSLQCRPY,0.5,0.5,g,盒,200.66,NULL,盒,NULL,粒,NULL,0,200.66,NULL,乙,2546,0.5,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.5g*40粒/盒,肠溶片,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,40,西药房,德国霍克公司,NULL,1,40,288,XA07ECM053A012010178373
18379,美沙拉秦栓,NULL,NULL,NULL,NULL,AMAJO(G),MSLQSYSE,0.5,0.5,g,盒,507.79,NULL,盒,NULL,粒,NULL,0,507.79,NULL,乙,3057,0.5,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.5g*30粒/盒,栓剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,30,塞肛,1,0,30,西药房,Vifor AG Zweigniederlassung,NULL,1,30,89,XA07ECM053D001010178373
18385,聚乙二醇化重组人粒细胞刺激因子注射液,NULL,NULL,NULL,NULL,BNFSFRGQ,JYECZZRL,3,3,mg,支,862.6,NULL,支,NULL,支,NULL,0,862.6,NULL,乙,1532,3,mg,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,3mg/支,注射剂,1,0,1,西药房,NULL,NULL,6,NULL,NULL,NULL,NULL,1,0,1,西药房,齐鲁制药有限公司,NULL,1,1,13,XL03AAJ213B002010104021
18387,奥卡西平片,NULL,NULL,NULL,NULL,GDSQT(RS,AKXPP(18,0.3,0.3,g,盒,31.73,NULL,盒,NULL,片,NULL,0,31.73,NULL,甲,1371,0.3,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.3g/片*30片/盒,片剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,1,口服,1,0,30,西药房,武汉人福药业有限责任公司,NULL,1,30,84,XN03AFA206A001010201958
18391,维生素C注射液,NULL,NULL,NULL,NULL,XTGS,WSSCZSY2,0.5,0.5,g,支,0.156,NULL,支,NULL,支,NULL,0,1.56,NULL,甲,2886,0.5,g,NULL,NULL,NULL,0,NULL,0,0,0,NULL,NULL,0,0,0,NULL,NULL,NULL,NULL,0.5g/支,注射剂,1,0,1,西药房,NULL,NULL,1,NULL,NULL,7,静注,1,0,1,西药房,瑞阳制药有限公,NULL,1,10,4,XA11GAW043B002040304152
